episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1994,13600181,0,Monza,17942.756478495896,0.996130906753006,929,1.0,92.9,0.0,0.0
1995,13600577,0,Monza,5937.73035184294,0.3817539209133425,396,0.0,nan,1.0,0.0
1996,13601498,0,Monza,17860.4352722615,0.9952524528319071,921,1.0,92.10000000000001,0.0,0.0
1997,13602424,0,Monza,17741.07973472774,0.996224090163087,926,1.0,92.60000000000001,0.0,0.0
1998,13602787,0,Monza,5784.231494404376,0.37239016880448805,363,0.0,nan,1.0,0.0
1999,13602956,0,Monza,2051.3356914296746,0.16261752072424338,169,0.0,nan,1.0,0.0
2000,13603328,0,Monza,5847.295210517943,0.3731293114192938,372,0.0,nan,1.0,0.0
2001,13604254,0,Monza,17939.920653566718,0.9963171049154123,926,1.0,92.60000000000001,0.0,0.0
2002,13605180,0,Monza,17887.262576952577,0.9953439496644301,926,1.0,92.60000000000001,0.0,0.0
2003,13606104,0,Monza,17978.030797034502,0.9961432187691796,924,1.0,92.4,0.0,0.0
2004,13607031,0,Monza,17899.716694250703,0.9952183839652349,927,1.0,92.7,0.0,0.0
2005,13607542,0,Monza,7831.219694823027,0.5029533659618628,511,0.0,nan,1.0,0.0
2006,13607905,0,Monza,5851.395501971245,0.37186598049945296,363,0.0,nan,1.0,0.0
2007,13608840,0,Monza,17969.04169742763,0.9960950669798978,935,1.0,93.5,0.0,0.0
2008,13609770,0,Monza,17978.33699259162,0.9956408716435209,930,1.0,93.0,0.0,0.0
2009,13610694,0,Monza,17938.437517032027,0.9962827830621064,924,1.0,92.4,0.0,0.0
2010,13611627,0,Monza,17957.14816018194,0.9955207873213894,933,1.0,93.30000000000001,0.0,0.0
2011,13612549,0,Monza,17944.447697907686,0.9963205623994061,922,1.0,92.2,0.0,0.0
2012,13613475,0,Monza,17936.433145537972,0.9951415603574667,926,1.0,92.60000000000001,0.0,0.0
2013,13614421,0,Monza,17991.88252028078,0.9952524528319071,946,1.0,94.60000000000001,0.0,0.0
2014,13615344,0,Monza,17849.91539426148,0.9956724949727339,923,1.0,92.30000000000001,0.0,0.0
2015,13616276,0,Monza,18014.413670107722,0.9957128885052487,932,1.0,93.2,0.0,0.0
2016,13617209,0,Monza,17958.272786960006,0.9955601689073693,933,1.0,93.30000000000001,0.0,0.0
2017,13618138,0,Monza,17919.757754817605,0.9956783136653091,929,1.0,92.9,0.0,0.0
2018,13619064,0,Monza,17999.10739582032,0.9950858189691739,926,1.0,92.60000000000001,0.0,0.0
2019,13619724,0,Monza,11215.075477838516,0.6856172207664247,660,0.0,nan,1.0,0.0
2020,13620304,0,Monza,9439.702892661095,0.5817797424157559,580,0.0,nan,1.0,0.0
2021,13620670,0,Monza,5756.726986274123,0.3723017921404474,366,0.0,nan,1.0,0.0
2022,13621008,0,Monza,5388.764738418162,0.34425664262787675,338,0.0,nan,1.0,0.0
2023,13621927,0,Monza,17935.403548382223,0.9956024176751979,919,1.0,91.9,0.0,0.0
2024,13622587,0,Monza,11121.164343215525,0.6868021258298173,660,0.0,nan,1.0,0.0
2025,13623504,0,Monza,17893.596643552184,0.9953187353299375,917,1.0,91.7,0.0,0.0
2026,13623884,0,Monza,5862.147489190102,0.37714340817183933,380,0.0,nan,1.0,0.0
2027,13624810,0,Monza,18046.243089295924,0.9964038793307728,926,1.0,92.60000000000001,0.0,0.0
2028,13625740,0,Monza,17912.144080415368,0.9960804780840209,930,1.0,93.0,0.0,0.0
2029,13626405,0,Monza,11099.345175735652,0.6850212264218566,665,0.0,nan,1.0,0.0
2030,13627327,0,Monza,17825.741380140185,0.9950954324612546,922,1.0,92.2,0.0,0.0
2031,13628246,0,Monza,17859.356977418065,0.9950434015435895,919,1.0,91.9,0.0,0.0
2032,13629175,0,Monza,17946.844668611884,0.9962063810987277,929,1.0,92.9,0.0,0.0
2033,13630115,0,Monza,17904.370314963162,0.9960442166665233,940,1.0,94.0,0.0,0.0
2034,13631044,0,Monza,17973.872756056488,0.996259086647416,929,1.0,92.9,0.0,0.0
2035,13631212,0,Monza,2231.373037353158,0.16027086941555196,168,0.0,nan,1.0,0.0
2036,13632134,0,Monza,17861.225868679583,0.9951605343549945,922,1.0,92.2,0.0,0.0
2037,13632303,0,Monza,2240.106216445565,0.1608492917301874,169,0.0,nan,1.0,0.0
2038,13633239,0,Monza,18021.473954997957,0.9955869854905419,936,1.0,93.60000000000001,0.0,0.0
2039,13634168,0,Monza,18023.79593768716,0.9955254254096739,929,1.0,92.9,0.0,0.0
2040,13635103,0,Monza,18016.926835544407,0.9963415602900036,935,1.0,93.5,0.0,0.0
2041,13636029,0,Monza,18001.49853694439,0.9956009840842736,926,1.0,92.60000000000001,0.0,0.0
2042,13636955,0,Monza,17863.812287546694,0.9961404359162088,926,1.0,92.60000000000001,0.0,0.0
2043,13637880,0,Monza,17960.829879008234,0.9955187634283197,925,1.0,92.5,0.0,0.0
2044,13638816,0,Monza,17911.665640302002,0.9953558400362142,936,1.0,93.60000000000001,0.0,0.0
2045,13639746,0,Monza,17969.35277081281,0.9956232469080395,930,1.0,93.0,0.0,0.0
2046,13640670,0,Monza,17904.254391670227,0.9955097402383842,924,1.0,92.4,0.0,0.0
2047,13641601,0,Monza,17948.5060634315,0.9957574141527806,931,1.0,93.10000000000001,0.0,0.0
2048,13642538,0,Monza,17940.907304488122,0.9960935490600956,937,1.0,93.7,0.0,0.0
2049,13643468,0,Monza,17971.578377239406,0.9951434999216585,930,1.0,93.0,0.0,0.0
2050,13643846,0,Monza,5890.2689267247915,0.3776797398352922,378,0.0,nan,1.0,0.0
2051,13644427,0,Monza,9511.038698852062,0.5837069945913145,581,0.0,nan,1.0,0.0
2052,13645091,0,Monza,11234.660274013877,0.6868399473315561,664,0.0,nan,1.0,0.0
2053,13645463,0,Monza,5817.820566877723,0.3728940338499489,372,0.0,nan,1.0,0.0
2054,13646409,0,Monza,17976.274937726557,0.9958116376212712,946,1.0,94.60000000000001,0.0,0.0
2055,13647067,0,Monza,11177.79429629445,0.6850212264218566,658,0.0,nan,1.0,0.0
2056,13648000,0,Monza,18002.317867860198,0.9955037528880533,933,1.0,93.30000000000001,0.0,0.0
2057,13648930,0,Monza,18031.113021165133,0.9953458048997439,930,1.0,93.0,0.0,0.0
2058,13649865,0,Monza,17971.170642122626,0.9953474071484241,935,1.0,93.5,0.0,0.0
2059,13650234,0,Monza,5963.079581916332,0.37722529151228157,369,0.0,nan,1.0,0.0
2060,13651174,0,Monza,17949.378024965525,0.9955372314525801,940,1.0,94.0,0.0,0.0
2061,13652111,0,Monza,17977.794663578272,0.9959475757724483,937,1.0,93.7,0.0,0.0
2062,13653043,0,Monza,17826.492966987193,0.9950197894577771,932,1.0,93.2,0.0,0.0
2063,13653968,0,Monza,17977.44113498926,0.9962261983850346,925,1.0,92.5,0.0,0.0
2064,13654898,0,Monza,17927.309657216072,0.9956387634215734,930,1.0,93.0,0.0,0.0
2065,13655266,0,Monza,5851.943503364921,0.37314731563472575,368,0.0,nan,1.0,0.0
2066,13656200,0,Monza,17958.96566555649,0.9950476179874845,934,1.0,93.4,0.0,0.0
2067,13656570,0,Monza,5911.745500981808,0.3773398522929106,370,0.0,nan,1.0,0.0
2068,13657502,0,Monza,17974.269653707743,0.9952274914840482,932,1.0,93.2,0.0,0.0
2069,13657657,0,Monza,2166.596494689584,0.15379485431933357,155,0.0,nan,1.0,0.0
2070,13658588,0,Monza,17988.84033946693,0.9951484753254547,931,1.0,93.10000000000001,0.0,0.0
2071,13659514,0,Monza,17854.43603694439,0.9952890515649163,926,1.0,92.60000000000001,0.0,0.0
2072,13660440,0,Monza,17859.88387889415,0.9955121857758434,926,1.0,92.60000000000001,0.0,0.0
2073,13661366,0,Monza,17994.717750780284,0.9960017992409389,926,1.0,92.60000000000001,0.0,0.0
2074,13661532,0,Monza,2142.8958607539535,0.16183524388839107,166,0.0,nan,1.0,0.0
2075,13662456,0,Monza,17962.50079357624,0.9962381730856965,924,1.0,92.4,0.0,0.0
2076,13663386,0,Monza,18000.798437178135,0.9951982293634165,930,1.0,93.0,0.0,0.0
2077,13664315,0,Monza,17934.604219198227,0.995239634842466,929,1.0,92.9,0.0,0.0
2078,13665250,0,Monza,17935.495295152068,0.9963150810223426,935,1.0,93.5,0.0,0.0
2079,13665618,0,Monza,5868.447057895362,0.37354910057348695,368,0.0,nan,1.0,0.0
2080,13666545,0,Monza,18011.76112961769,0.9951144064587825,927,1.0,92.7,0.0,0.0
2081,13667481,0,Monza,17993.82136088796,0.9961082222848505,936,1.0,93.60000000000001,0.0,0.0
