episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1912,12741963,44,1,Melbourne,7041.870060756803,0.4870799882305337,495,0.0,nan,1.0,0.0
1913,12742146,44,0,Monza,2279.625216796994,0.16321347290437258,174,0.0,nan,1.0,0.0
1914,12742668,44,0,Monza,2280.0793569758534,0.16294198662307877,174,0.0,nan,1.0,0.0
1915,12743079,44,1,Melbourne,5058.050210595131,0.35727768983033154,372,0.0,nan,1.0,0.0
1916,12743184,44,0,Monza,2254.065521083772,0.160338416846751,172,0.0,nan,1.0,0.0
1917,12743718,44,0,Monza,2307.8070680722594,0.16420463237078667,178,0.0,nan,1.0,0.0
1918,12744243,44,0,Monza,2314.767518043518,0.16328616439712357,175,0.0,nan,1.0,0.0
1919,12744351,44,2,Silverstone,18033.428490005434,0.9952972650697867,1017,1.0,101.7,0.0,0.0
1920,12744756,44,0,Monza,2292.5935534611344,0.16269220448673483,171,0.0,nan,1.0,0.0
1921,12745278,44,0,Monza,2274.062383905053,0.16242385945614282,174,0.0,nan,1.0,0.0
1922,12745815,44,0,Monza,2305.959437645972,0.1643960167591839,179,0.0,nan,1.0,0.0
1923,12745965,44,1,Melbourne,16411.716972529888,0.9962336233525673,962,1.0,96.2,0.0,0.0
1924,12746340,44,0,Monza,2281.6159080192447,0.16323470269938425,175,0.0,nan,1.0,0.0
1925,12746868,44,0,Monza,2311.054487295449,0.16401873990056276,176,0.0,nan,1.0,0.0
1926,12747393,44,0,Monza,2273.5763346254826,0.16222955518034826,175,0.0,nan,1.0,0.0
1927,12747414,44,2,Silverstone,18032.779229186475,0.9953308578109676,1021,1.0,102.10000000000001,0.0,0.0
1928,12747918,44,0,Monza,2308.263062134385,0.1634028123174807,175,0.0,nan,1.0,0.0
1929,12748449,44,0,Monza,2304.1197578832507,0.16319695498541364,177,0.0,nan,1.0,0.0
1930,12748848,44,1,Melbourne,16295.934906177223,0.9962140874392463,961,1.0,96.10000000000001,0.0,0.0
1931,12748989,44,0,Monza,2316.363418199122,0.16438998724441392,180,0.0,nan,1.0,0.0
1932,12749520,44,0,Monza,2319.539474643767,0.16392666330700417,177,0.0,nan,1.0,0.0
1933,12750051,44,0,Monza,2312.367212384939,0.16329041246434786,177,0.0,nan,1.0,0.0
1934,12750447,44,2,Silverstone,18060.30924232304,0.9958006585172612,1011,1.0,101.10000000000001,0.0,0.0
1935,12750576,44,0,Monza,2293.5305435582995,0.16314525084215034,175,0.0,nan,1.0,0.0
1936,12751107,44,0,Monza,2330.7295477986336,0.1639434869181455,177,0.0,nan,1.0,0.0
1937,12751641,44,0,Monza,2323.9419902041554,0.16373896830701512,178,0.0,nan,1.0,0.0
1938,12751770,44,1,Melbourne,16381.127970352769,0.9952270630638633,974,1.0,97.4,0.0,0.0
1939,12752172,44,0,Monza,2316.7004424333572,0.1638730406817686,177,0.0,nan,1.0,0.0
1940,12752685,44,0,Monza,2289.746037848294,0.16268362402340836,171,0.0,nan,1.0,0.0
1941,12753219,44,0,Monza,2330.687247350812,0.1643827349609144,178,0.0,nan,1.0,0.0
1942,12753240,44,1,Melbourne,7061.93781080097,0.4878403683662328,490,0.0,nan,1.0,0.0
